std_competency,competency_family,domain,quarter_code,quarter_label,row_type,source_tool,source_tool_label,tool_family,is_did_point,stacking_status,measure_unit,metric_basis,clearance_rule,n,n_schools,pct_students_cleared,se,ci95_low,ci95_high,has_clearance_value,pct_cleared_tool_flag,mean_pct_score,median_pct_score,sd_pct_score,mean_cpm,median_cpm,n_distinct_scores,perfect_score_required,stability_flag,reliability_flags,pooling_method,prev_quarter,quarters_gap,qoq_change_pp,same_tool_family_as_prev,change_defensibility,raw_keys,quarter_start_month,quarter_end_month,is_partial_quarter,months_with_data
word_writing,writing,literacy,Q1_2026,Q1 2026 (Apr-Jun 2026),source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,175.0,,60.0,3.7032803990902057,52.60193378949164,66.9684569920715,True,60.0,65.28571428571429,75.0,35.738169353906095,,,5.0,False,robust,,,,,,,,N1_Word Writing,2026-04,2026-06,False,"2026-04,2026-05"
word_writing,writing,literacy,Q2_2026,Q2 2026 (Jul-Sep 2026),trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,1361.0,,56.64952240999265,1.3432783248951032,54.001621858680835,59.25999033133446,True,56.64952240999265,60.819250551065394,75.0,36.632731422823724,,,5.0,False,robust,,single_source,Q1_2026,1,-3.350477590007351,True,within_tool,N2_Word Writing,2026-07,2026-09,True,"2026-07,2026-08"
word_writing,writing,literacy,Q2_2026,Q2 2026 (Jul-Sep 2026),source_detail,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack,pct,pct_students_cleared,>=75% of items,1361.0,,56.64952240999265,1.3432783248951032,54.001621858680835,59.25999033133446,True,56.64952240999265,60.819250551065394,75.0,36.632731422823724,,,5.0,False,robust,,,,,,,,N2_Word Writing,2026-07,2026-09,True,"2026-07,2026-08"
add_sub_1digit_combined,addition,numeracy,Q2_2025,Q2 2025 (Jul-Sep 2025),trend_point,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,single_source,pct,pct_students_cleared,>=75% of items,29.0,7.0,68.96551724137932,8.590911709007583,50.76952952728146,82.72457551023193,True,,79.3103448275862,100.0,34.11441196105065,,,3.0,True,thin,thin_n;perfect_score_required;single_source,single_source,,,,,,J_ADDSUB,2025-07,2025-09,True,"2025-08,2025-09"
add_sub_1digit_combined,addition,numeracy,Q2_2025,Q2 2025 (Jul-Sep 2025),source_detail,july_tool,July tool (used 4-8 Aug 2025),july_tool,False,single_source,pct,pct_students_cleared,>=75% of items,29.0,7.0,68.96551724137932,8.590911709007583,50.76952952728146,82.72457551023193,True,,79.3103448275862,100.0,34.11441196105065,,,3.0,True,thin,thin_n;perfect_score_required;single_source,,,,,,,J_ADDSUB,2025-07,2025-09,True,"2025-08,2025-09"
addition,addition,numeracy,Q3_2025,Q3 2025 (Oct-Dec 2025),trend_point,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),123.0,32.0,86.99186991869918,3.0331522682286285,79.91101236600706,91.83201200454643,True,86.99186991869918,85.09485094850947,100.0,29.32241849605119,,,4.0,False,robust,cleared_at_2_of_3;crosswalk_caveat,single_source,,,,,,Q3_ADD,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
addition,addition,numeracy,Q3_2025,Q3 2025 (Oct-Dec 2025),source_detail,q3_2025_tool,Q3 2025 tool,q3_2025_tool,False,stack_with_caveat,pct,pct_students_cleared,>=2 of 3 items (tool rule at the time),123.0,32.0,86.99186991869918,3.0331522682286285,79.91101236600706,91.83201200454643,True,86.99186991869918,85.09485094850947,100.0,29.32241849605119,,,4.0,False,robust,cleared_at_2_of_3;crosswalk_caveat,,,,,,,Q3_ADD,2025-10,2025-12,False,"2025-10,2025-11,2025-12"
addition,addition,numeracy,Q1_2026,Q1 2026 (Apr-Jun 2026),trend_point,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,175.0,,85.14285714285714,2.6885785855160766,79.1208862999127,89.65505844672343,True,85.14285714285714,84.57142857142857,100.0,31.902586745449078,,,5.0,False,robust,crosswalk_caveat,single_source,Q3_2025,2,-1.8490127758420414,False,cross_tool_caveat,N1_Addition,2026-04,2026-06,False,"2026-04,2026-05"
addition,addition,numeracy,Q1_2026,Q1 2026 (Apr-Jun 2026),source_detail,q1_2026_tool,Q1 2026 tool (G2 battery),2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,175.0,,85.14285714285714,2.6885785855160766,79.1208862999127,89.65505844672343,True,85.14285714285714,84.57142857142857,100.0,31.902586745449078,,,5.0,False,robust,crosswalk_caveat,,,,,,,N1_Addition,2026-04,2026-06,False,"2026-04,2026-05"
addition,addition,numeracy,Q2_2026,Q2 2026 (Jul-Sep 2026),trend_point,q2_2026_tool,Q2 2026 tool,2026_tool,False,stack_with_caveat,pct,pct_students_cleared,>=75% of items,1361.0,,79.27994121969141,1.0986214868295618,77.04568307121907,81.34937171022956,True,79.27994121969141,78.82072005878031,100.0,36.30581155567836,,,5.0,False,robust,crosswalk_caveat,single_source,Q1_2026,1,-5.86291592316573,True,within_tool,N2_Addition,2026-07,2026-09,True,"2026-07,2026-08"
