view,period_type,period,source_tool,panel_id,index_scope,std_competency,domain,n,stacking_status,reliability_flags,panel_n_competencies,metric,value,n_distinct_scores,band_source
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,sentence_reading,literacy,963.0,stack,perfect_score_required,4.0,rank_within_panel,4.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_reading,literacy,963.0,stack,,4.0,pct_students_cleared,65.83592938733126,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_reading,literacy,963.0,stack,,4.0,z_within_panel,0.4958047088451679,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_reading,literacy,963.0,stack,,4.0,percentile_within_panel,75.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_reading,literacy,963.0,stack,,4.0,rank_within_panel,2.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_writing,literacy,963.0,stack,,4.0,pct_students_cleared,56.80166147455867,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_writing,literacy,963.0,stack,,4.0,z_within_panel,-0.05898641230633836,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_writing,literacy,963.0,stack,,4.0,percentile_within_panel,50.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|literacy,literacy,word_writing,literacy,963.0,stack,,4.0,rank_within_panel,3.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,pct_students_cleared,80.26998961578401,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,z_within_panel,1.4919489592460833,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,percentile_within_panel,100.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,rank_within_panel,1.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,963.0,stack,,5.0,pct_students_cleared,59.293873312564905,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,963.0,stack,,5.0,z_within_panel,0.12455472255049031,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,963.0,stack,,5.0,percentile_within_panel,60.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,963.0,stack,,5.0,rank_within_panel,3.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,pct_students_cleared,35.61786085150571,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,z_within_panel,-1.4188407525316642,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,percentile_within_panel,20.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,rank_within_panel,5.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,pct_students_cleared,46.625129802699895,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,z_within_panel,-0.7012972421864522,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,percentile_within_panel,40.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,rank_within_panel,4.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,pct_students_cleared,65.10903426791276,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,z_within_panel,0.5036343129215448,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,percentile_within_panel,80.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,5.0,rank_within_panel,2.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,letter_recognition,literacy,963.0,stack,,9.0,pct_students_cleared,76.22014537902389,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,letter_recognition,literacy,963.0,stack,,9.0,z_within_panel,1.1839632234676392,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,letter_recognition,literacy,963.0,stack,,9.0,percentile_within_panel,88.88888888888889,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,letter_recognition,literacy,963.0,stack,,9.0,rank_within_panel,2.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,sentence_reading,literacy,963.0,stack,perfect_score_required,9.0,pct_students_cleared,32.191069574247145,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,sentence_reading,literacy,963.0,stack,perfect_score_required,9.0,z_within_panel,-1.6083752566018978,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,sentence_reading,literacy,963.0,stack,perfect_score_required,9.0,percentile_within_panel,11.11111111111111,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,sentence_reading,literacy,963.0,stack,perfect_score_required,9.0,rank_within_panel,9.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_reading,literacy,963.0,stack,,9.0,pct_students_cleared,65.83592938733126,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_reading,literacy,963.0,stack,,9.0,z_within_panel,0.5253928272248239,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_reading,literacy,963.0,stack,,9.0,percentile_within_panel,77.77777777777779,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_reading,literacy,963.0,stack,,9.0,rank_within_panel,3.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_writing,literacy,963.0,stack,,9.0,pct_students_cleared,56.80166147455867,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_writing,literacy,963.0,stack,,9.0,z_within_panel,-0.04756341750642571,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_writing,literacy,963.0,stack,,9.0,percentile_within_panel,44.44444444444444,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,word_writing,literacy,963.0,stack,,9.0,rank_within_panel,6.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,pct_students_cleared,80.26998961578401,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,z_within_panel,1.440805678002337,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,percentile_within_panel,100.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,addition,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,rank_within_panel,1.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,number_recognition,numeracy,963.0,stack,,9.0,pct_students_cleared,59.293873312564905,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,number_recognition,numeracy,963.0,stack,,9.0,z_within_panel,0.1104934775918502,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,number_recognition,numeracy,963.0,stack,,9.0,percentile_within_panel,55.55555555555556,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,number_recognition,numeracy,963.0,stack,,9.0,rank_within_panel,5.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,pct_students_cleared,35.61786085150571,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,z_within_panel,-1.3910470258417689,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,percentile_within_panel,22.22222222222222,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,pattern,numeracy,963.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,rank_within_panel,8.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,pct_students_cleared,46.625129802699895,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,z_within_panel,-0.6929624058243847,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,percentile_within_panel,33.33333333333333,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,place_value_bundles,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,rank_within_panel,7.0,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,pct_students_cleared,65.10903426791276,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,z_within_panel,0.47929289948782583,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,percentile_within_panel,66.66666666666666,,
small_multiples_index,month,2026-07,q2_2026_tool,2026-07|q2_2026_tool|all,all,subtraction,numeracy,963.0,stack_with_caveat,crosswalk_caveat,9.0,rank_within_panel,4.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,letter_recognition,literacy,398.0,stack,,4.0,pct_students_cleared,75.12562814070351,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,letter_recognition,literacy,398.0,stack,,4.0,z_within_panel,1.1292909540601401,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,letter_recognition,literacy,398.0,stack,,4.0,percentile_within_panel,100.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,letter_recognition,literacy,398.0,stack,,4.0,rank_within_panel,1.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,sentence_reading,literacy,398.0,stack,perfect_score_required,4.0,pct_students_cleared,29.64824120603015,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,sentence_reading,literacy,398.0,stack,perfect_score_required,4.0,z_within_panel,-1.587010211187506,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,sentence_reading,literacy,398.0,stack,perfect_score_required,4.0,percentile_within_panel,25.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,sentence_reading,literacy,398.0,stack,perfect_score_required,4.0,rank_within_panel,4.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_reading,literacy,398.0,stack,,4.0,pct_students_cleared,63.81909547738693,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_reading,literacy,398.0,stack,,4.0,z_within_panel,0.45396745993779714,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_reading,literacy,398.0,stack,,4.0,percentile_within_panel,75.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_reading,literacy,398.0,stack,,4.0,rank_within_panel,2.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_writing,literacy,398.0,stack,,4.0,pct_students_cleared,56.28140703517588,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_writing,literacy,398.0,stack,,4.0,z_within_panel,0.003751797189568824,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_writing,literacy,398.0,stack,,4.0,percentile_within_panel,50.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|literacy,literacy,word_writing,literacy,398.0,stack,,4.0,rank_within_panel,3.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,pct_students_cleared,76.88442211055276,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,z_within_panel,1.5807893732871974,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,percentile_within_panel,100.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,rank_within_panel,1.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,398.0,stack,,5.0,pct_students_cleared,52.76381909547738,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,398.0,stack,,5.0,z_within_panel,-0.19205852198816556,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,398.0,stack,,5.0,percentile_within_panel,60.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,number_recognition,numeracy,398.0,stack,,5.0,rank_within_panel,3.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,pct_students_cleared,41.45728643216081,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,z_within_panel,-1.023080972898491,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,percentile_within_panel,20.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,5.0,rank_within_panel,5.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,pct_students_cleared,41.70854271356784,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,z_within_panel,-1.0046138073227064,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,percentile_within_panel,40.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,rank_within_panel,4.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,pct_students_cleared,64.07035175879398,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,z_within_panel,0.6389639289221616,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,percentile_within_panel,80.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|numeracy,numeracy,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,5.0,rank_within_panel,2.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,letter_recognition,literacy,398.0,stack,,9.0,pct_students_cleared,75.12562814070351,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,letter_recognition,literacy,398.0,stack,,9.0,z_within_panel,1.2842562410881369,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,letter_recognition,literacy,398.0,stack,,9.0,percentile_within_panel,88.88888888888889,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,letter_recognition,literacy,398.0,stack,,9.0,rank_within_panel,2.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,sentence_reading,literacy,398.0,stack,perfect_score_required,9.0,pct_students_cleared,29.64824120603015,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,sentence_reading,literacy,398.0,stack,perfect_score_required,9.0,z_within_panel,-1.730229950169177,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,sentence_reading,literacy,398.0,stack,perfect_score_required,9.0,percentile_within_panel,11.11111111111111,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,sentence_reading,literacy,398.0,stack,perfect_score_required,9.0,rank_within_panel,9.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_reading,literacy,398.0,stack,,9.0,pct_students_cleared,63.81909547738693,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_reading,literacy,398.0,stack,,9.0,z_within_panel,0.5347983482341087,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_reading,literacy,398.0,stack,,9.0,percentile_within_panel,66.66666666666666,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_reading,literacy,398.0,stack,,9.0,rank_within_panel,4.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_writing,literacy,398.0,stack,,9.0,pct_students_cleared,56.28140703517588,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_writing,literacy,398.0,stack,,9.0,z_within_panel,0.03515975299809012,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_writing,literacy,398.0,stack,,9.0,percentile_within_panel,55.55555555555556,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,word_writing,literacy,398.0,stack,,9.0,rank_within_panel,5.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,pct_students_cleared,76.88442211055276,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,z_within_panel,1.4008385799765415,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,percentile_within_panel,100.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,addition,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,rank_within_panel,1.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,number_recognition,numeracy,398.0,stack,,9.0,pct_students_cleared,52.76381909547738,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,number_recognition,numeracy,398.0,stack,,9.0,z_within_panel,-0.19800492477871928,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,number_recognition,numeracy,398.0,stack,,9.0,percentile_within_panel,44.44444444444444,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,number_recognition,numeracy,398.0,stack,,9.0,rank_within_panel,6.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,pct_students_cleared,41.45728643216081,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,z_within_panel,-0.9474628176327471,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,percentile_within_panel,22.22222222222222,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,pattern,numeracy,398.0,stack_with_caveat,perfect_score_required;crosswalk_caveat,9.0,rank_within_panel,8.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,pct_students_cleared,41.70854271356784,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,z_within_panel,-0.9308081977915467,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,percentile_within_panel,33.33333333333333,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,place_value_bundles,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,rank_within_panel,7.0,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,pct_students_cleared,64.07035175879398,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,z_within_panel,0.5514529680753099,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,percentile_within_panel,77.77777777777779,,
small_multiples_index,month,2026-08,q2_2026_tool,2026-08|q2_2026_tool|all,all,subtraction,numeracy,398.0,stack_with_caveat,crosswalk_caveat,9.0,rank_within_panel,3.0,,
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_b1_0,9.714285714285714,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_b2_lt25,0.0,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_b3_25_50,2.857142857142857,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_b4_50_75,2.2857142857142856,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_b5_75plus,85.14285714285714,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_tier_critical,9.714285714285714,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_tier_developing,5.142857142857143,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,addition,numeracy,175.0,stack_with_caveat,,,pct_students_tier_cleared,85.14285714285714,5.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,letter_recognition,literacy,175.0,stack,,,pct_students_b1_0,0.0,10.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,letter_recognition,literacy,175.0,stack,,,pct_students_b2_lt25,0.0,10.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,letter_recognition,literacy,175.0,stack,,,pct_students_b3_25_50,0.0,10.0,student_level_scores (top band = >=75%)
mastery_bands,quarter,Q1_2026,q1_2026_tool,Q1_2026|q1_2026_tool,,letter_recognition,literacy,175.0,stack,,,pct_students_b4_50_75,16.0,10.0,student_level_scores (top band = >=75%)
